type_grouping	species	type_var	ID	ngenes_group_and_target	ngenes_no_group_target	ngenes_group_no_target	ngenes_no_group_no_target	OR	p_raw	p_fdr	group_name	genes
GO_BP	Candida_albicans	DUP	GO:0006810	74	160	988	3259	1.5255946356275303	0.0027688374452686385	0.3890216610602437	transport	C1_14090W_A,C1_14100W_A,C1_14120C_A,C1_14130W_A,C1_14150C_A,C1_14200W_A,C1_14280C_A,C1_14360C_A,C2_00320W_A,C2_00370W_A,C2_00420W_A,C2_00470W_A,C2_00490W_A,C2_00540W_A,C2_00550W_A,C3_00170C_A,C3_00220W_A,C3_00240C_A,C3_00250C_A,C3_00330W_A,C3_00390W_A,C3_00460W_A,C3_00470W_A,C3_00530C_A,C3_00540C_A,C3_00610W_A,C3_00630W_A,C3_07120W_A,C3_07130W_A,C3_07430W_A,C3_07570C_A,C3_07770C_A,C3_07780C_A,C3_07790W_A,C3_07810C_A,C4_00020W_A,C4_00040W_A,C4_00070C_A,C4_00110C_A,C4_00130W_A,C4_00150C_A,C4_00180W_A,C4_00320C_A,C4_00330C_A,C4_00350W_A,C4_00360C_A,C4_00370W_A,C4_00400W_A,C4_00410W_A,C4_00430W_A,C4_00440C_A,C4_00450C_A,C5_00150C_A,C5_00350C_A,C5_00370W_A,C6_00330C_A,C6_04530C_A,C6_04550C_A,C6_04570W_A,C6_04580W_A,C6_04610C_A,C6_04620C_A,C7_00020C_A,C7_00270W_A,C7_00290C_A,C7_00430W_A,C7_03700C_A,C7_03800W_A,C7_03810W_A,C7_03830C_A,C7_04160W_A,C7_04200C_A,C7_04240C_A,C7_04330C_A
GO_BP	Candida_albicans	DUP	GO:0046348	3	231	4	4243	13.775974025974026	0.004207400307827304	0.48682096502919453	amino sugar catabolic process	C6_04580W_A,C6_04590C_A,C6_04600W_A
GO_BP	Candida_albicans	DUP	GO:1901072	3	231	4	4243	13.775974025974026	0.004207400307827304	0.48682096502919453	glucosamine-containing compound catabolic process	C6_04580W_A,C6_04590C_A,C6_04600W_A
GO_BP	Candida_albicans	DUP	GO:0044743	7	227	33	4214	3.937792017087171	0.004109758883615932	0.48682096502919453	protein transmembrane import into intracellular organelle	C1_14090W_A,C1_14150C_A,C3_00250C_A,C3_07810C_A,C4_00150C_A,C4_00320C_A,C5_00350C_A
GO_BP	Candida_albicans	DUP	GO:0075297	2	232	1	4246	36.60344827586207	0.007866438943329829	0.608381673936509	negative regulation of ascospore formation	C3_07320W_A,C4_00390W_A
GO_BP	Candida_albicans	DUP	GO:0043942	2	232	2	4245	18.29741379310345	0.01519193728509996	0.608381673936509	negative regulation of sexual sporulation resulting in formation of a cellular spore	C3_07320W_A,C4_00390W_A
GO_BP	Candida_albicans	DUP	GO:2000573	2	232	2	4245	18.29741379310345	0.01519193728509996	0.608381673936509	positive regulation of DNA biosynthetic process	C2_00380C_A,C3_00430W_A
GO_BP	Candida_albicans	DUP	GO:0033215	2	232	3	4244	12.195402298850574	0.024453121250511516	0.608381673936509	reductive iron assimilation	C1_14130W_A,C4_00110C_A
GO_BP	Candida_albicans	DUP	GO:0042174	2	232	3	4244	12.195402298850574	0.024453121250511516	0.608381673936509	negative regulation of sporulation resulting in formation of a cellular spore	C3_07320W_A,C4_00390W_A
GO_BP	Candida_albicans	DUP	GO:0008361	2	232	4	4243	9.144396551724139	0.03542956918142985	0.608381673936509	regulation of cell size	C5_00240W_A,CR_00120C_A
GO_BP	Candida_albicans	DUP	GO:0010721	2	232	4	4243	9.144396551724139	0.03542956918142985	0.608381673936509	negative regulation of cell development	C3_07320W_A,C4_00390W_A
GO_BP	Candida_albicans	DUP	GO:0033212	2	232	4	4243	9.144396551724139	0.03542956918142985	0.608381673936509	iron import into cell	C1_14130W_A,C4_00110C_A
GO_BP	Candida_albicans	DUP	GO:0072337	2	232	4	4243	9.144396551724139	0.03542956918142985	0.608381673936509	modified amino acid transport	C2_00550W_A,C4_00440C_A
GO_BP	Candida_albicans	DUP	GO:0006145	2	232	5	4242	7.313793103448276	0.04791843673098659	0.608381673936509	purine nucleobase catabolic process	C2_00180C_A,C3_00180C_A
GO_BP	Candida_albicans	DUP	GO:0009164	2	232	5	4242	7.313793103448276	0.04791843673098659	0.608381673936509	nucleoside catabolic process	C3_06340W_A,C3_07490W_A
GO_BP	Candida_albicans	DUP	GO:0010923	2	232	5	4242	7.313793103448276	0.04791843673098659	0.608381673936509	negative regulation of phosphatase activity	C1_14190C_A,C1_14350W_A
GO_BP	Candida_albicans	DUP	GO:0016999	2	232	5	4242	7.313793103448276	0.04791843673098659	0.608381673936509	antibiotic metabolic process	C1_00150C_A,C4_00150C_A
GO_BP	Candida_albicans	DUP	GO:0017000	2	232	5	4242	7.313793103448276	0.04791843673098659	0.608381673936509	antibiotic biosynthetic process	C1_00150C_A,C4_00150C_A
GO_BP	Candida_albicans	DUP	GO:0030653	2	232	5	4242	7.313793103448276	0.04791843673098659	0.608381673936509	beta-lactam antibiotic metabolic process	C1_00150C_A,C4_00150C_A
GO_BP	Candida_albicans	DUP	GO:0030654	2	232	5	4242	7.313793103448276	0.04791843673098659	0.608381673936509	beta-lactam antibiotic biosynthetic process	C1_00150C_A,C4_00150C_A
GO_BP	Candida_albicans	DUP	GO:0032515	2	232	5	4242	7.313793103448276	0.04791843673098659	0.608381673936509	negative regulation of phosphoprotein phosphatase activity	C1_14190C_A,C1_14350W_A
GO_BP	Candida_albicans	DUP	GO:0034656	2	232	5	4242	7.313793103448276	0.04791843673098659	0.608381673936509	nucleobase-containing small molecule catabolic process	C3_06340W_A,C3_07490W_A
GO_BP	Candida_albicans	DUP	GO:0042316	2	232	5	4242	7.313793103448276	0.04791843673098659	0.608381673936509	penicillin metabolic process	C1_00150C_A,C4_00150C_A
GO_BP	Candida_albicans	DUP	GO:0042318	2	232	5	4242	7.313793103448276	0.04791843673098659	0.608381673936509	penicillin biosynthetic process	C1_00150C_A,C4_00150C_A
GO_BP	Candida_albicans	DUP	GO:0046113	2	232	5	4242	7.313793103448276	0.04791843673098659	0.608381673936509	nucleobase catabolic process	C2_00180C_A,C3_00180C_A
GO_BP	Candida_albicans	DUP	GO:0051480	2	232	5	4242	7.313793103448276	0.04791843673098659	0.608381673936509	regulation of cytosolic calcium ion concentration	C4_00360C_A,CR_00120C_A
GO_BP	Candida_albicans	DUP	GO:0072338	2	232	5	4242	7.313793103448276	0.04791843673098659	0.608381673936509	cellular lactam metabolic process	C1_00150C_A,C4_00150C_A
GO_BP	Candida_albicans	DUP	GO:0072339	2	232	5	4242	7.313793103448276	0.04791843673098659	0.608381673936509	cellular lactam biosynthetic process	C1_00150C_A,C4_00150C_A
GO_BP	Candida_albicans	DUP	GO:0046173	3	231	8	4239	6.8814935064935066	0.01697744155806141	0.608381673936509	polyol biosynthetic process	C2_00480C_A,C3_00320W_A,C5_00180W_A
GO_BP	Candida_albicans	DUP	GO:0034614	4	230	12	4235	6.13768115942029	0.00801957947783621	0.608381673936509	cellular response to reactive oxygen species	C1_13930W_A,C5_00240W_A,C6_04540C_A,CR_00120C_A
GO_BP	Candida_albicans	DUP	GO:0006898	3	231	10	4237	5.502597402597402	0.027243033174102323	0.608381673936509	receptor-mediated endocytosis	C4_00130W_A,C4_00370W_A,C4_00450C_A
GO_BP	Candida_albicans	DUP	GO:0006972	3	231	10	4237	5.502597402597402	0.027243033174102323	0.608381673936509	hyperosmotic response	C1_13930W_A,C4_00390W_A,C5_00240W_A
GO_BP	Candida_albicans	DUP	GO:0051346	3	231	10	4237	5.502597402597402	0.027243033174102323	0.608381673936509	negative regulation of hydrolase activity	C1_14190C_A,C1_14350W_A,C7_04240C_A
GO_BP	Candida_albicans	DUP	GO:0060284	4	230	14	4233	5.258385093167702	0.012420609952723292	0.608381673936509	regulation of cell development	C1_13930W_A,C3_07320W_A,C4_00390W_A,C5_00240W_A
GO_BP	Candida_albicans	DUP	GO:0000302	4	230	16	4231	4.598913043478261	0.018121473920719045	0.608381673936509	response to reactive oxygen species	C1_13930W_A,C5_00240W_A,C6_04540C_A,CR_00120C_A
GO_BP	Candida_albicans	DUP	GO:0000912	3	231	12	4235	4.583333333333333	0.040141472177459614	0.608381673936509	assembly of actomyosin apparatus involved in cytokinesis	C4_00370W_A,C5_00370W_A,C7_00020C_A
GO_BP	Candida_albicans	DUP	GO:0000915	3	231	12	4235	4.583333333333333	0.040141472177459614	0.608381673936509	actomyosin contractile ring assembly	C4_00370W_A,C5_00370W_A,C7_00020C_A
GO_BP	Candida_albicans	DUP	GO:0006895	3	231	12	4235	4.583333333333333	0.040141472177459614	0.608381673936509	Golgi to endosome transport	C1_14100W_A,C4_00350W_A,C7_04330C_A
GO_BP	Candida_albicans	DUP	GO:0072523	3	231	12	4235	4.583333333333333	0.040141472177459614	0.608381673936509	purine-containing compound catabolic process	C2_00180C_A,C3_00180C_A,C3_07490W_A
GO_BP	Candida_albicans	DUP	GO:1902407	3	231	12	4235	4.583333333333333	0.040141472177459614	0.608381673936509	assembly of actomyosin apparatus involved in mitotic cytokinesis	C4_00370W_A,C5_00370W_A,C7_00020C_A
GO_BP	Candida_albicans	DUP	GO:1903475	3	231	12	4235	4.583333333333333	0.040141472177459614	0.608381673936509	mitotic actomyosin contractile ring assembly	C4_00370W_A,C5_00370W_A,C7_00020C_A
GO_BP	Candida_albicans	DUP	GO:1901136	5	229	21	4226	4.393844874194219	0.009929903936142927	0.608381673936509	carbohydrate derivative catabolic process	C3_06340W_A,C3_07490W_A,C6_04580W_A,C6_04590C_A,C6_04600W_A
GO_BP	Candida_albicans	DUP	GO:1904659	4	230	19	4228	3.8700228832951944	0.029313563277422093	0.608381673936509	glucose transmembrane transport	C3_00220W_A,C3_07790W_A,C6_04580W_A,C7_00290C_A
GO_BP	Candida_albicans	DUP	GO:0045595	5	229	24	4223	3.8418850072780204	0.015786747044113692	0.608381673936509	regulation of cell differentiation	C1_13930W_A,C3_07320W_A,C4_00300C_A,C4_00390W_A,C5_00240W_A
GO_BP	Candida_albicans	DUP	GO:0043937	4	230	22	4225	3.3399209486166006	0.043835465710914887	0.608381673936509	regulation of sporulation	C1_13930W_A,C3_07320W_A,C4_00390W_A,C5_00240W_A
GO_BP	Candida_albicans	DUP	GO:0030866	5	229	28	4219	3.2899251403618215	0.026654376032481934	0.608381673936509	cortical actin cytoskeleton organization	C4_00370W_A,C4_00420C_A,C5_00370W_A,C7_00020C_A,C7_03810W_A
GO_BP	Candida_albicans	DUP	GO:0030865	5	229	29	4218	3.175726547206746	0.029964695538864834	0.608381673936509	cortical cytoskeleton organization	C4_00370W_A,C4_00420C_A,C5_00370W_A,C7_00020C_A,C7_03810W_A
GO_BP	Candida_albicans	DUP	GO:2001252	5	229	29	4218	3.175726547206746	0.029964695538864834	0.608381673936509	positive regulation of chromosome organization	C2_00380C_A,C2_00450C_A,C3_00490W_A,C3_07680W_A,C5_00200C_A
GO_BP	Candida_albicans	DUP	GO:0046034	6	228	36	4211	3.078216374269006	0.020555252459050224	0.608381673936509	ATP metabolic process	C2_00250W_A,C3_00460W_A,C3_07440W_A,C4_00330C_A,C4_07110C_A,C6_04580W_A
GO_BP	Candida_albicans	DUP	GO:0000447	6	228	38	4209	2.914819944598338	0.02537588586810195	0.608381673936509	endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	C1_14080W_A,C3_00370C_A,C3_06370C_A,C3_07800C_A,C7_03700C_A,C7_04190C_A
GO_BP	Candida_albicans	DUP	GO:0065002	7	227	45	4202	2.8794909446891825	0.01735224792955477	0.608381673936509	intracellular protein transmembrane transport	C1_14090W_A,C1_14150C_A,C3_00250C_A,C3_07810C_A,C4_00150C_A,C4_00320C_A,C5_00350C_A
GO_BP	Candida_albicans	DUP	GO:0071806	7	227	45	4202	2.8794909446891825	0.01735224792955477	0.608381673936509	protein transmembrane transport	C1_14090W_A,C1_14150C_A,C3_00250C_A,C3_07810C_A,C4_00150C_A,C4_00320C_A,C5_00350C_A
GO_BP	Candida_albicans	DUP	GO:0030001	5	229	33	4214	2.788143443165277	0.04572426580638745	0.608381673936509	metal ion transport	C3_00390W_A,C4_00040W_A,C4_00180W_A,C4_00360C_A,C4_00400W_A
GO_BP	Candida_albicans	DUP	GO:1901701	7	227	47	4200	2.7556472021745244	0.021038865148228374	0.608381673936509	cellular response to oxygen-containing compound	C1_13930W_A,C5_00240W_A,C5_00270W_A,C6_04540C_A,C6_04600W_A,C7_04230W_A,CR_00120C_A
GO_BP	Candida_albicans	DUP	GO:0090502	7	227	50	4197	2.588458149779736	0.027539574596645938	0.608381673936509	RNA phosphodiester bond hydrolysis, endonucleolytic	C1_14080W_A,C3_00370C_A,C3_00420W_A,C3_06370C_A,C3_07800C_A,C7_03700C_A,C7_04190C_A
GO_BP	Candida_albicans	DUP	GO:0000462	7	227	51	4196	2.537099421266304	0.029979526322919833	0.608381673936509	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	C1_14080W_A,C2_00410C_A,C3_00330W_A,C3_00370C_A,C3_00560C_A,C3_07750W_A,C7_03540C_A
GO_BP	Candida_albicans	DUP	GO:0030436	6	228	44	4203	2.513755980861244	0.04416265110725759	0.608381673936509	asexual sporulation	C1_13930W_A,C3_00530C_A,C3_07320W_A,C4_00350W_A,C5_00240W_A,C7_04230W_A
GO_BP	Candida_albicans	DUP	GO:0030490	8	226	62	4185	2.3893805309734515	0.028180661273587974	0.608381673936509	maturation of SSU-rRNA	C1_14080W_A,C2_00410C_A,C3_00330W_A,C3_00370C_A,C3_00560C_A,C3_07550C_A,C3_07750W_A,C7_03540C_A
GO_BP	Candida_albicans	DUP	GO:0098660	9	225	73	4174	2.287123287671233	0.026000501004020658	0.608381673936509	inorganic ion transmembrane transport	C1_14130W_A,C3_00460W_A,C4_00020W_A,C4_00040W_A,C4_00110C_A,C4_00330C_A,C4_00400W_A,C4_00430W_A,C7_00270W_A
GO_BP	Candida_albicans	DUP	GO:0055065	11	223	91	4156	2.252796530823437	0.01648886344110226	0.608381673936509	metal ion homeostasis	C1_14130W_A,C2_00290W_A,C3_00390W_A,C4_00040W_A,C4_00110C_A,C4_00130W_A,C4_00180W_A,C4_00360C_A,C4_00400W_A,C4_00450C_A,CR_00120C_A
GO_BP	Candida_albicans	DUP	GO:0006875	10	224	88	4159	2.1098823051948052	0.030652989281682502	0.608381673936509	cellular metal ion homeostasis	C1_14130W_A,C2_00290W_A,C3_00390W_A,C4_00040W_A,C4_00110C_A,C4_00130W_A,C4_00360C_A,C4_00400W_A,C4_00450C_A,CR_00120C_A
GO_BP	Candida_albicans	DUP	GO:0050793	9	225	80	4167	2.0835	0.041244569190616615	0.608381673936509	regulation of developmental process	C1_13930W_A,C3_00170C_A,C3_07320W_A,C3_07770C_A,C4_00300C_A,C4_00390W_A,C5_00180W_A,C5_00240W_A,C7_03480W_A
GO_BP	Candida_albicans	DUP	GO:0050801	14	220	126	4121	2.0813131313131312	0.013724036473237307	0.608381673936509	ion homeostasis	C1_14130W_A,C1_14190C_A,C2_00290W_A,C3_00390W_A,C3_00550C_A,C3_00630W_A,C4_00040W_A,C4_00110C_A,C4_00130W_A,C4_00180W_A,C4_00360C_A,C4_00400W_A,C4_00450C_A,CR_00120C_A
GO_BP	Candida_albicans	DUP	GO:0000003	9	225	83	4164	2.006746987951807	0.049322509583127574	0.608381673936509	reproduction	C1_13930W_A,C3_00400C_A,C3_00530C_A,C3_07130W_A,C3_07320W_A,C4_00350W_A,C5_00240W_A,C7_00020C_A,C7_04230W_A
GO_BP	Candida_albicans	DUP	GO:0006873	13	221	123	4124	1.972262075561932	0.024221293112448028	0.608381673936509	cellular ion homeostasis	C1_14130W_A,C1_14190C_A,C2_00290W_A,C3_00390W_A,C3_00550C_A,C3_00630W_A,C4_00040W_A,C4_00110C_A,C4_00130W_A,C4_00360C_A,C4_00400W_A,C4_00450C_A,CR_00120C_A
GO_BP	Candida_albicans	DUP	GO:0044419	12	222	116	4131	1.9249767008387697	0.03393409397683277	0.608381673936509	biological process involved in interspecies interaction between organisms	C1_00150C_A,C1_13930W_A,C1_14130W_A,C3_00320W_A,C3_07440W_A,C4_00140C_A,C4_00300C_A,C4_00350W_A,C5_00220W_A,C5_00280C_A,C6_04580W_A,C7_04230W_A
GO_BP	Candida_albicans	DUP	GO:0055082	14	220	136	4111	1.923596256684492	0.023779043073817473	0.608381673936509	cellular chemical homeostasis	C1_14130W_A,C1_14190C_A,C2_00290W_A,C3_00390W_A,C3_00550C_A,C3_00630W_A,C4_00040W_A,C4_00110C_A,C4_00130W_A,C4_00360C_A,C4_00400W_A,C4_00450C_A,C6_04580W_A,CR_00120C_A
GO_BP	Candida_albicans	DUP	GO:0098771	12	222	117	4130	1.9080619080619081	0.035745757298732916	0.608381673936509	inorganic ion homeostasis	C1_14130W_A,C2_00290W_A,C3_00390W_A,C3_00630W_A,C4_00040W_A,C4_00110C_A,C4_00130W_A,C4_00180W_A,C4_00360C_A,C4_00400W_A,C4_00450C_A,CR_00120C_A
GO_BP	Candida_albicans	DUP	GO:0055080	12	222	120	4127	1.859009009009009	0.04159231416415743	0.608381673936509	cation homeostasis	C1_14130W_A,C2_00290W_A,C3_00390W_A,C3_00630W_A,C4_00040W_A,C4_00110C_A,C4_00130W_A,C4_00180W_A,C4_00360C_A,C4_00400W_A,C4_00450C_A,CR_00120C_A
GO_BP	Candida_albicans	DUP	GO:0019725	16	218	167	4080	1.7931110256551117	0.028239110645297296	0.608381673936509	cellular homeostasis	C1_14130W_A,C1_14190C_A,C2_00290W_A,C3_00390W_A,C3_00480C_A,C3_00550C_A,C3_00630W_A,C3_06330W_A,C4_00040W_A,C4_00110C_A,C4_00130W_A,C4_00360C_A,C4_00400W_A,C4_00450C_A,C6_04580W_A,CR_00120C_A
GO_BP	Candida_albicans	DUP	GO:0048878	15	219	157	4090	1.7843120146584068	0.03372816873363685	0.608381673936509	chemical homeostasis	C1_14130W_A,C1_14190C_A,C2_00290W_A,C3_00390W_A,C3_00550C_A,C3_00630W_A,C4_00040W_A,C4_00110C_A,C4_00130W_A,C4_00180W_A,C4_00360C_A,C4_00400W_A,C4_00450C_A,C6_04580W_A,CR_00120C_A
GO_BP	Candida_albicans	DUP	GO:0042592	17	217	188	4059	1.6914158250808904	0.03768153343811009	0.608381673936509	homeostatic process	C1_14130W_A,C1_14190C_A,C2_00290W_A,C3_00390W_A,C3_00480C_A,C3_00550C_A,C3_00630W_A,C3_06330W_A,C4_00040W_A,C4_00110C_A,C4_00130W_A,C4_00180W_A,C4_00360C_A,C4_00400W_A,C4_00450C_A,C6_04580W_A,CR_00120C_A
GO_BP	Candida_albicans	DUP	GO:0055085	30	204	351	3896	1.63231104407575	0.013672991354100538	0.608381673936509	transmembrane transport	C1_14090W_A,C1_14130W_A,C1_14150C_A,C2_00540W_A,C2_00550W_A,C3_00220W_A,C3_00250C_A,C3_00390W_A,C3_00460W_A,C3_07790W_A,C3_07810C_A,C4_00020W_A,C4_00040W_A,C4_00110C_A,C4_00150C_A,C4_00320C_A,C4_00330C_A,C4_00400W_A,C4_00430W_A,C4_00440C_A,C5_00350C_A,C6_00330C_A,C6_04550C_A,C6_04570W_A,C6_04580W_A,C6_04610C_A,C6_04620C_A,C7_00270W_A,C7_00290C_A,C7_04160W_A
GO_BP	Candida_albicans	DUP	GO:0042594	21	213	246	4001	1.6035154013511965	0.03702858759522415	0.608381673936509	response to starvation	C1_00150C_A,C1_00180W_A,C1_13930W_A,C1_14130W_A,C1_14140C_A,C2_00480C_A,C3_06330W_A,C3_07320W_A,C3_07440W_A,C3_07670W_A,C4_00110C_A,C4_00300C_A,C4_00350W_A,C4_00430W_A,C5_00210C_A,C5_00240W_A,C6_04600W_A,C7_00020C_A,C7_03700C_A,C7_04230W_A,CR_00120C_A
GO_BP	Candida_albicans	DUP	GO:0051649	38	196	518	3729	1.3956937987550233	0.04595426179475219	0.608381673936509	establishment of localization in cell	C1_14090W_A,C1_14100W_A,C1_14130W_A,C1_14150C_A,C1_14280C_A,C1_14360C_A,C2_00370W_A,C2_00470W_A,C2_00490W_A,C3_00240C_A,C3_00250C_A,C3_00330W_A,C3_00470W_A,C3_00530C_A,C3_00540C_A,C3_00610W_A,C3_00630W_A,C3_07110W_A,C3_07120W_A,C3_07130W_A,C3_07430W_A,C3_07770C_A,C3_07780C_A,C3_07810C_A,C4_00070C_A,C4_00110C_A,C4_00150C_A,C4_00320C_A,C4_00350W_A,C4_00410W_A,C5_00150C_A,C5_00350C_A,C6_04530C_A,C7_03700C_A,C7_03830C_A,C7_04200C_A,C7_04240C_A,C7_04330C_A
GO_BP	Candida_albicans	DUP	GO:0051179	80	154	1167	3080	1.3710368466152527	0.016874730103440684	0.608381673936509	localization	C1_00210C_A,C1_14090W_A,C1_14100W_A,C1_14120C_A,C1_14130W_A,C1_14150C_A,C1_14200W_A,C1_14280C_A,C1_14360C_A,C2_00200W_A,C2_00320W_A,C2_00370W_A,C2_00380C_A,C2_00420W_A,C2_00470W_A,C2_00490W_A,C2_00540W_A,C2_00550W_A,C3_00170C_A,C3_00220W_A,C3_00240C_A,C3_00250C_A,C3_00330W_A,C3_00390W_A,C3_00460W_A,C3_00470W_A,C3_00530C_A,C3_00540C_A,C3_00610W_A,C3_00630W_A,C3_07110W_A,C3_07120W_A,C3_07130W_A,C3_07430W_A,C3_07570C_A,C3_07770C_A,C3_07780C_A,C3_07790W_A,C3_07810C_A,C4_00020W_A,C4_00040W_A,C4_00070C_A,C4_00110C_A,C4_00130W_A,C4_00150C_A,C4_00180W_A,C4_00320C_A,C4_00330C_A,C4_00350W_A,C4_00360C_A,C4_00370W_A,C4_00400W_A,C4_00410W_A,C4_00430W_A,C4_00440C_A,C4_00450C_A,C5_00150C_A,C5_00350C_A,C5_00370W_A,C6_00330C_A,C6_04120C_A,C6_04530C_A,C6_04550C_A,C6_04570W_A,C6_04580W_A,C6_04610C_A,C6_04620C_A,C7_00020C_A,C7_00270W_A,C7_00290C_A,C7_00430W_A,C7_03480W_A,C7_03700C_A,C7_03800W_A,C7_03810W_A,C7_03830C_A,C7_04160W_A,C7_04200C_A,C7_04240C_A,C7_04330C_A
GO_BP	Candida_albicans	SNP	GO:0032241	1	8	0	4472	inf	0.0020084802499414287	0.106046787998659	positive regulation of nucleobase-containing compound transport	CR_08100C_A
GO_BP	Candida_albicans	SNP	GO:0046828	1	8	0	4472	inf	0.0020084802499414287	0.106046787998659	regulation of RNA import into nucleus	CR_08100C_A
GO_BP	Candida_albicans	SNP	GO:0046830	1	8	0	4472	inf	0.0020084802499414287	0.106046787998659	positive regulation of RNA import into nucleus	CR_08100C_A
GO_BP	Candida_albicans	SNP	GO:0072462	1	8	1	4471	558.875	0.00401337392799647	0.106046787998659	meiotic recombination checkpoint signaling	C1_02280C_A
GO_BP	Candida_albicans	SNP	GO:2001034	1	8	1	4471	558.875	0.00401337392799647	0.106046787998659	positive regulation of double-strand break repair via nonhomologous end joining	C1_02280C_A
GO_BP	Candida_albicans	SNP	GO:0032239	1	8	2	4470	279.375	0.006014686639454189	0.106046787998659	regulation of nucleobase-containing compound transport	CR_08100C_A
GO_BP	Candida_albicans	SNP	GO:2000002	1	8	2	4470	279.375	0.006014686639454189	0.106046787998659	negative regulation of DNA damage checkpoint	C1_02280C_A
GO_BP	Candida_albicans	SNP	GO:0007267	1	8	3	4469	186.20833333333334	0.008012423982120903	0.106046787998659	cell-cell signaling	CR_09880W_A
GO_BP	Candida_albicans	SNP	GO:0009372	1	8	3	4469	186.20833333333334	0.008012423982120903	0.106046787998659	quorum sensing	CR_09880W_A
GO_BP	Candida_albicans	SNP	GO:0009595	1	8	3	4469	186.20833333333334	0.008012423982120903	0.106046787998659	detection of biotic stimulus	CR_09880W_A
GO_BP	Candida_albicans	SNP	GO:0023052	1	8	3	4469	186.20833333333334	0.008012423982120903	0.106046787998659	signaling	CR_09880W_A
